id,name,tag,url,rank,tier,ranked_rating,damage_per_round,kd_ratio,headshot_percent,win_percent,wins,kast,dd_per_round,kills,deaths,assists,acs,kad_ratio,kills_per_round,first_bloods,flawless_rounds,aces
4453,Gilty,#999,https://tracker.gg/valorant/profile/riot/Gilty%23999/overview,4913,Immortal,28,141.0,0.95,0.288,0.51,124.0,0.6970000000000001,-3.0,3772.0,3963.0,1274.0,210.9,1.27,0.7,496.0,178.0,10.0
4454,Suhnny,#Obi,https://tracker.gg/valorant/profile/riot/Suhnny%23Obi/overview,4915,Immortal,27,131.9,1.08,0.312,0.625,15.0,0.75,10.0,374.0,345.0,184.0,195.3,1.62,0.7,36.0,18.0,0.0
4455,cheeky ape,#idrc,https://tracker.gg/valorant/profile/riot/cheeky%20ape%23idrc/overview,4916,Immortal,27,149.4,1.08,0.228,0.486,17.0,0.728,13.0,605.0,559.0,212.0,225.2,1.46,0.8,103.0,29.0,0.0
4456,anju,#102,https://tracker.gg/valorant/profile/riot/anju%23102/overview,4917,Immortal,27,146.2,1.01,0.3,0.588,20.0,0.72,-2.0,546.0,538.0,178.0,216.3,1.35,0.8,71.0,19.0,3.0
4457,Hex,#0326,https://tracker.gg/valorant/profile/riot/Hex%230326/overview,4918,Immortal,27,125.6,0.98,0.293,0.522,24.0,0.736,-4.0,640.0,653.0,282.0,188.4,1.41,0.7,54.0,38.0,0.0
4458,y B,#0404,https://tracker.gg/valorant/profile/riot/y%20B%230404/overview,4919,Immortal,27,135.2,0.91,0.243,0.496,224.0,0.691,-6.0,6558.0,7186.0,2396.0,202.7,1.25,0.7,1016.0,333.0,12.0
4459,1w4ts,#jin,https://tracker.gg/valorant/profile/riot/1w4ts%23jin/overview,4921,Immortal,27,143.1,1.05,0.297,0.541,33.0,0.7070000000000001,-1.0,1019.0,968.0,192.0,216.1,1.25,0.8,188.0,53.0,1.0
4460,selbor,#SELL,https://tracker.gg/valorant/profile/riot/selbor%23SELL/overview,4922,Immortal,27,129.5,0.96,0.264,0.481,52.0,0.7020000000000001,-1.0,1538.0,1596.0,623.0,191.8,1.35,0.7,168.0,113.0,4.0
4461,angil,#fms,https://tracker.gg/valorant/profile/riot/angil%23fms/overview,4923,Immortal,27,109.7,0.81,0.213,0.507,37.0,0.728,-26.0,877.0,1082.0,584.0,170.0,1.35,0.6,71.0,59.0,0.0
4462,Charl3s23,#NA1,https://tracker.gg/valorant/profile/riot/Charl3s23%23NA1/overview,4925,Immortal,27,140.0,1.0,0.285,0.523,45.0,0.7290000000000001,11.0,1244.0,1243.0,493.0,199.8,1.4,0.7,121.0,67.0,2.0
4463,DORKz,#steph,https://tracker.gg/valorant/profile/riot/DORKz%23steph/overview,4927,Immortal,27,139.6,1.08,0.228,0.505,50.0,0.722,11.0,1588.0,1470.0,554.0,214.1,1.46,0.7,229.0,78.0,4.0
4464,Baked Potato,#uwu,https://tracker.gg/valorant/profile/riot/Baked%20Potato%23uwu/overview,4929,Immortal,27,142.1,1.14,0.304,0.609,39.0,0.7390000000000001,11.0,983.0,865.0,373.0,214.9,1.57,0.8,103.0,53.0,1.0
4465,SEN TenKai,#wrath,https://tracker.gg/valorant/profile/riot/SEN%20TenKai%23wrath/overview,4930,Immortal,27,130.4,1.01,0.235,0.5429999999999999,132.0,0.7340000000000001,-1.0,3508.0,3489.0,1384.0,194.9,1.4,0.7,316.0,219.0,4.0
4466,Meat,#3329,https://tracker.gg/valorant/profile/riot/Meat%233329/overview,4931,Immortal,27,149.5,1.11,0.245,0.579,44.0,0.738,9.0,1287.0,1155.0,471.0,225.8,1.52,0.8,197.0,77.0,1.0
4467,Wade,#141,https://tracker.gg/valorant/profile/riot/Wade%23141/overview,4934,Immortal,27,126.2,0.92,0.314,0.5329999999999999,89.0,0.703,-12.0,2395.0,2614.0,879.0,190.6,1.25,0.7,306.0,132.0,0.0
4468,GUAVA ICE,#9339,https://tracker.gg/valorant/profile/riot/GUAVA%20ICE%239339/overview,4935,Immortal,27,131.6,0.98,0.216,0.537,36.0,0.693,-4.0,984.0,1005.0,321.0,200.6,1.3,0.7,163.0,50.0,2.0
4469,Coey,#Bnkai,https://tracker.gg/valorant/profile/riot/Coey%23Bnkai/overview,4936,Immortal,27,140.3,0.95,0.231,0.521,87.0,0.701,1.0,2536.0,2670.0,974.0,210.6,1.31,0.7,354.0,120.0,3.0
4470,prada,#8650,https://tracker.gg/valorant/profile/riot/prada%238650/overview,4937,Immortal,27,136.1,1.07,0.181,0.449,66.0,0.715,6.0,2216.0,2075.0,879.0,209.1,1.49,0.7,206.0,109.0,5.0
4471,B A B Y,#K3ÎNU,https://tracker.gg/valorant/profile/riot/B%20A%20B%20Y%23K3%CE%9BNU/overview,4938,Immortal,27,154.9,1.13,0.3229999999999999,0.478,66.0,0.7120000000000001,17.0,2414.0,2139.0,529.0,234.5,1.38,0.8,348.0,107.0,5.0
4472,onillama,#oni,https://tracker.gg/valorant/profile/riot/onillama%23oni/overview,4939,Immortal,27,137.1,0.97,0.209,0.611,55.0,0.7040000000000001,-7.0,1370.0,1413.0,485.0,207.1,1.31,0.7,184.0,66.0,2.0
4473,wuhyun,#korea,https://tracker.gg/valorant/profile/riot/wuhyun%23korea/overview,4941,Immortal,27,135.7,0.95,0.262,0.511,47.0,0.698,-5.0,1364.0,1438.0,475.0,201.9,1.28,0.7,165.0,61.0,4.0
4474,DUKEhuliothegoat,#npc,https://tracker.gg/valorant/profile/riot/DUKEhuliothegoat%23npc/overview,4943,Immortal,27,140.7,1.08,0.284,0.518,99.0,0.733,9.0,2928.0,2722.0,1052.0,208.7,1.46,0.7,341.0,160.0,4.0
4475,Lain,#eepy,https://tracker.gg/valorant/profile/riot/Lain%23eepy/overview,4944,Immortal,27,144.0,1.03,0.255,0.505,56.0,0.691,5.0,1728.0,1673.0,436.0,214.0,1.29,0.7,274.0,82.0,3.0
4476,xavier,#4722,https://tracker.gg/valorant/profile/riot/xavier%234722/overview,4945,Immortal,27,151.2,1.06,0.298,0.537,138.0,0.688,-2.0,4299.0,4060.0,1197.0,230.0,1.35,0.8,773.0,226.0,12.0
4477,Higs,#FPS,https://tracker.gg/valorant/profile/riot/Higs%23FPS/overview,4946,Immortal,27,164.0,1.29,0.297,0.5770000000000001,97.0,0.741,28.0,3131.0,2425.0,921.0,254.8,1.67,0.9,558.0,179.0,9.0
4478,OffBrand,#Nikes,https://tracker.gg/valorant/profile/riot/OffBrand%23Nikes/overview,4947,Immortal,27,145.7,1.07,0.273,0.546,59.0,0.7120000000000001,14.0,1696.0,1583.0,470.0,212.1,1.37,0.7,213.0,102.0,0.0
4479,CRNL kbull,#corn,https://tracker.gg/valorant/profile/riot/CRNL%20kbull%23corn/overview,4948,Immortal,27,126.3,0.92,0.28,0.518,86.0,0.6859999999999999,-9.0,2229.0,2419.0,837.0,188.1,1.27,0.7,280.0,138.0,3.0
4480,zzoriton,#9539,https://tracker.gg/valorant/profile/riot/zzoriton%239539/overview,4949,Immortal,27,160.2,1.07,0.304,0.503,89.0,0.687,1.0,3153.0,2946.0,739.0,244.6,1.32,0.8,577.0,119.0,7.0
4481,renkshi,#3018,https://tracker.gg/valorant/profile/riot/renkshi%233018/overview,4950,Immortal,27,153.7,1.14,0.253,0.5429999999999999,76.0,0.723,14.0,2418.0,2130.0,662.0,233.8,1.45,0.8,342.0,133.0,4.0
4482,ItsLoulou,#8052,https://tracker.gg/valorant/profile/riot/ItsLoulou%238052/overview,4951,Immortal,27,141.0,0.98,0.21,0.5589999999999999,85.0,0.7070000000000001,-0.0,2279.0,2332.0,854.0,210.4,1.34,0.7,309.0,148.0,4.0
4483,GenesisV1,#NA1,https://tracker.gg/valorant/profile/riot/GenesisV1%23NA1/overview,4952,Immortal,27,125.3,0.98,0.242,0.593,64.0,0.736,-1.0,1495.0,1533.0,581.0,185.4,1.35,0.6,133.0,90.0,1.0
4484,herbert,#him,https://tracker.gg/valorant/profile/riot/herbert%23him/overview,4953,Immortal,27,205.0,1.82,0.372,0.726,82.0,0.777,74.0,2611.0,1437.0,348.0,322.7,2.06,1.2,426.0,124.0,14.0
4485,john sweeney,#run,https://tracker.gg/valorant/profile/riot/john%20sweeney%23run/overview,4954,Immortal,27,135.3,1.04,0.205,0.545,84.0,0.732,2.0,2221.0,2142.0,943.0,204.4,1.48,0.7,265.0,135.0,1.0
4486,eecclipse,#GURT,https://tracker.gg/valorant/profile/riot/eecclipse%23GURT/overview,4955,Immortal,27,143.2,1.06,0.362,0.51,124.0,0.698,5.0,4031.0,3813.0,1273.0,218.3,1.39,0.8,514.0,193.0,6.0
4487,IHEARVOICES,#WarZ,https://tracker.gg/valorant/profile/riot/IHEARVOICES%23WarZ/overview,4957,Immortal,26,160.2,1.04,0.314,0.4629999999999999,19.0,0.6759999999999999,8.0,745.0,715.0,185.0,246.1,1.3,0.8,159.0,22.0,1.0
4488,ì´ ì¤,#jinx,https://tracker.gg/valorant/profile/riot/%EC%9D%B4%20%EC%9C%A4%23jinx/overview,4959,Immortal,26,157.6,1.23,0.258,0.6459999999999999,31.0,0.7340000000000001,25.0,849.0,688.0,215.0,241.2,1.55,0.9,121.0,39.0,1.0
4489,hehe xd,#rawr,https://tracker.gg/valorant/profile/riot/hehe%20xd%23rawr/overview,4960,Immortal,26,136.7,0.98,0.3329999999999999,0.427,50.0,0.6709999999999999,-7.0,1795.0,1839.0,371.0,208.5,1.18,0.7,304.0,75.0,3.0
4490,Liminal,#2cold,https://tracker.gg/valorant/profile/riot/Liminal%232cold/overview,4961,Immortal,26,166.6,1.15,0.347,0.481,26.0,0.722,23.0,1028.0,895.0,213.0,250.7,1.39,0.9,179.0,41.0,5.0
4491,Crunchy,#UCSB,https://tracker.gg/valorant/profile/riot/Crunchy%23UCSB/overview,4962,Immortal,26,147.3,1.19,0.288,0.5,29.0,0.747,18.0,957.0,806.0,393.0,227.8,1.67,0.8,105.0,39.0,1.0
4492,suo,#yukii,https://tracker.gg/valorant/profile/riot/suo%23yukii/overview,4963,Immortal,26,145.0,1.03,0.281,0.469,67.0,0.665,0.0,2228.0,2164.0,527.0,218.2,1.27,0.8,392.0,94.0,1.0
4493,Jamin,#1233,https://tracker.gg/valorant/profile/riot/Jamin%231233/overview,4964,Immortal,26,131.7,0.91,0.1969999999999999,0.6,24.0,0.7040000000000001,-4.0,577.0,633.0,226.0,199.4,1.27,0.7,69.0,31.0,0.0
4494,FlapJackMuncher7,#jordn,https://tracker.gg/valorant/profile/riot/FlapJackMuncher7%23jordn/overview,4966,Immortal,26,127.4,0.97,0.281,0.521,38.0,0.718,-1.0,1023.0,1055.0,493.0,191.2,1.44,0.7,118.0,55.0,2.0
4495,Pinaa,#nom,https://tracker.gg/valorant/profile/riot/Pinaa%23nom/overview,4967,Immortal,26,145.8,1.12,0.228,0.759,22.0,0.752,12.0,502.0,447.0,169.0,221.8,1.5,0.8,69.0,27.0,0.0
4496,Gamer,#55555,https://tracker.gg/valorant/profile/riot/Gamer%2355555/overview,4968,Immortal,26,153.0,1.15,0.165,0.469,61.0,0.7170000000000001,16.0,2169.0,1891.0,623.0,231.6,1.48,0.8,298.0,101.0,2.0
4497,EG JANITOR,#GOAT,https://tracker.gg/valorant/profile/riot/EG%20JANITOR%23GOAT/overview,4969,Immortal,26,174.0,1.16,0.318,0.534,47.0,0.7120000000000001,25.0,1741.0,1495.0,328.0,266.6,1.38,0.9,384.0,70.0,8.0
4498,Sakura,#tex,https://tracker.gg/valorant/profile/riot/Sakura%23tex/overview,4970,Immortal,26,106.0,0.8,0.29,0.427,41.0,0.706,-25.0,1145.0,1438.0,633.0,157.4,1.24,0.6,53.0,83.0,2.0
4499,sawbuildeR,#byv1,https://tracker.gg/valorant/profile/riot/sawbuildeR%23byv1/overview,4971,Immortal,26,149.6,1.06,0.308,0.593,51.0,0.698,8.0,1463.0,1377.0,365.0,224.1,1.33,0.8,272.0,64.0,0.0
4500,Melonpan,#4499,https://tracker.gg/valorant/profile/riot/Melonpan%234499/overview,4972,Immortal,26,154.2,1.13,0.263,0.578,137.0,0.718,16.0,4090.0,3611.0,935.0,232.5,1.39,0.8,696.0,220.0,7.0
4501,Tailand,#9142,https://tracker.gg/valorant/profile/riot/Tailand%239142/overview,4973,Immortal,26,147.5,1.1,0.201,0.536,52.0,0.738,4.0,1696.0,1543.0,491.0,228.6,1.42,0.8,231.0,82.0,5.0
4502,Eric,#6479,https://tracker.gg/valorant/profile/riot/Eric%236479/overview,4974,Immortal,26,137.2,1.0,0.297,0.508,95.0,0.728,1.0,2836.0,2845.0,1226.0,204.9,1.43,0.7,275.0,163.0,3.0
4503,MC Omega,#m hai,https://tracker.gg/valorant/profile/riot/MC%20Omega%23m%20hai/overview,4975,Immortal,26,157.5,1.23,0.254,0.5429999999999999,63.0,0.74,26.0,2060.0,1671.0,636.0,241.5,1.61,0.8,250.0,98.0,1.0
4504,SEMINAL FLUID,#CMAN,https://tracker.gg/valorant/profile/riot/SEMINAL%20FLUID%23CMAN/overview,4976,Immortal,26,163.2,1.15,0.184,0.5379999999999999,70.0,0.723,16.0,2388.0,2076.0,692.0,247.9,1.48,0.8,352.0,130.0,9.0
4505,Boa,#nat,https://tracker.gg/valorant/profile/riot/Boa%23nat/overview,4977,Immortal,26,140.0,0.97,0.33,0.471,72.0,0.675,-2.0,2369.0,2446.0,663.0,211.0,1.24,0.7,392.0,113.0,0.0
4506,shady,#evi,https://tracker.gg/valorant/profile/riot/shady%23evi/overview,4978,Immortal,26,135.8,0.97,0.2269999999999999,0.479,70.0,0.72,0.0,2156.0,2224.0,1013.0,202.3,1.42,0.7,231.0,94.0,3.0
4507,Awssan,#chsn1,https://tracker.gg/valorant/profile/riot/Awssan%23chsn1/overview,4979,Immortal,26,128.9,0.94,0.296,0.537,102.0,0.685,-12.0,2743.0,2907.0,816.0,196.0,1.22,0.7,382.0,145.0,5.0
4508,dacoit aimer2005,#xela,https://tracker.gg/valorant/profile/riot/dacoit%20aimer2005%23xela/overview,4980,Immortal,26,150.2,1.17,0.316,0.608,45.0,0.732,10.0,1262.0,1083.0,346.0,228.1,1.48,0.8,181.0,64.0,3.0
4509,boom shaka laka,#aada,https://tracker.gg/valorant/profile/riot/boom%20shaka%20laka%23aada/overview,4981,Immortal,26,157.0,1.12,0.237,0.574,70.0,0.723,8.0,2239.0,1994.0,500.0,241.0,1.37,0.8,376.0,101.0,5.0
4510,WRLD,#WRLD,https://tracker.gg/valorant/profile/riot/WRLD%23WRLD/overview,4983,Immortal,26,154.5,1.12,0.301,0.675,56.0,0.72,11.0,1437.0,1283.0,428.0,236.1,1.45,0.8,295.0,83.0,3.0
4511,impact,#7565,https://tracker.gg/valorant/profile/riot/impact%237565/overview,4984,Immortal,26,152.8,1.22,0.285,0.534,109.0,0.7340000000000001,24.0,3479.0,2853.0,890.0,229.1,1.53,0.8,445.0,186.0,4.0
4512,jayy4,#goat,https://tracker.gg/valorant/profile/riot/jayy4%23goat/overview,4987,Immortal,26,151.4,1.05,0.364,0.542,91.0,0.7120000000000001,6.0,2785.0,2653.0,909.0,225.7,1.39,0.8,398.0,106.0,6.0
4513,FB Quix,#FFB,https://tracker.gg/valorant/profile/riot/FB%20Quix%23FFB/overview,4988,Immortal,26,134.4,0.94,0.373,0.4529999999999999,117.0,0.6859999999999999,-4.0,3813.0,4038.0,1228.0,199.0,1.25,0.7,597.0,189.0,4.0
4514,The 25th Night,#march,https://tracker.gg/valorant/profile/riot/The%2025th%20Night%23march/overview,4989,Immortal,26,137.3,0.98,0.296,0.555,76.0,0.6940000000000001,-3.0,2164.0,2212.0,569.0,205.9,1.24,0.7,361.0,121.0,2.0
4515,diggsy,#7715,https://tracker.gg/valorant/profile/riot/diggsy%237715/overview,4992,Immortal,26,147.3,1.04,0.226,0.557,93.0,0.705,8.0,2730.0,2632.0,865.0,220.8,1.37,0.8,354.0,144.0,4.0
4516,Breakup Buff,#ulose,https://tracker.gg/valorant/profile/riot/Breakup%20Buff%23ulose/overview,4995,Immortal,26,168.7,1.2,0.221,0.669,113.0,0.737,27.0,3071.0,2559.0,808.0,258.1,1.52,0.9,697.0,150.0,12.0
4517,Dani,#DDDDD,https://tracker.gg/valorant/profile/riot/Dani%23DDDDD/overview,4996,Immortal,25,136.9,0.97,0.2769999999999999,0.5710000000000001,12.0,0.747,8.0,297.0,306.0,131.0,199.9,1.4,0.7,44.0,19.0,0.0
4518,stayc girls,#143,https://tracker.gg/valorant/profile/riot/stayc%20girls%23143/overview,4997,Immortal,25,148.0,1.17,0.374,0.48,24.0,0.752,17.0,886.0,760.0,296.0,225.7,1.56,0.8,82.0,40.0,0.0
4519,aisiru,#meppy,https://tracker.gg/valorant/profile/riot/aisiru%23meppy/overview,4998,Immortal,25,141.8,1.08,0.304,0.488,21.0,0.721,3.0,698.0,645.0,208.0,213.2,1.4,0.8,82.0,36.0,0.0
4520,Magicflow,#walle,https://tracker.gg/valorant/profile/riot/Magicflow%23walle/overview,4999,Immortal,25,147.7,1.03,0.247,0.493,34.0,0.7070000000000001,8.0,1135.0,1105.0,517.0,223.7,1.5,0.8,156.0,39.0,1.0
4521,CEC PokerFace,#ilyA,https://tracker.gg/valorant/profile/riot/CEC%20PokerFace%23ilyA/overview,5000,Immortal,25,139.2,1.08,0.336,0.478,88.0,0.7190000000000001,5.0,2942.0,2728.0,880.0,210.6,1.4,0.8,320.0,155.0,4.0
4522,Copy,#Final,https://tracker.gg/valorant/profile/riot/Copy%23Final/overview,5001,Immortal,25,133.6,0.95,0.354,0.5589999999999999,38.0,0.7120000000000001,-3.0,963.0,1009.0,444.0,200.3,1.39,0.7,129.0,44.0,0.0
4523,vR echo,#NA2,https://tracker.gg/valorant/profile/riot/vR%20echo%23NA2/overview,5002,Immortal,25,135.8,1.07,0.247,0.59,36.0,0.748,9.0,958.0,892.0,421.0,204.7,1.55,0.7,111.0,58.0,2.0
4524,Gucci,#Reyna,https://tracker.gg/valorant/profile/riot/Gucci%23Reyna/overview,5003,Immortal,25,144.9,0.96,0.2289999999999999,0.518,44.0,0.7040000000000001,-2.0,1338.0,1387.0,501.0,215.8,1.33,0.7,198.0,54.0,0.0
4525,TAXXJE,#420,https://tracker.gg/valorant/profile/riot/TAXXJE%23420/overview,5004,Immortal,25,130.0,0.98,0.233,0.58,40.0,0.721,-4.0,1023.0,1039.0,507.0,200.5,1.47,0.7,129.0,80.0,3.0
4526,thv,#thv7,https://tracker.gg/valorant/profile/riot/thv%23thv7/overview,5006,Immortal,25,154.1,1.13,0.306,0.445,49.0,0.728,15.0,1877.0,1668.0,480.0,231.0,1.41,0.8,266.0,86.0,3.0
4527,Envy,#3146,https://tracker.gg/valorant/profile/riot/Envy%233146/overview,5007,Immortal,25,143.9,1.12,0.181,0.535,53.0,0.74,18.0,1560.0,1389.0,707.0,213.5,1.63,0.7,129.0,95.0,2.0
4528,Drave,#insla,https://tracker.gg/valorant/profile/riot/Drave%23insla/overview,5008,Immortal,25,157.4,1.26,0.263,0.5479999999999999,57.0,0.7340000000000001,21.0,1860.0,1479.0,422.0,237.9,1.54,0.9,227.0,67.0,7.0
4529,Sir Cole Jerkin,#soggy,https://tracker.gg/valorant/profile/riot/Sir%20Cole%20Jerkin%23soggy/overview,5009,Immortal,25,142.6,0.98,0.368,0.551,70.0,0.675,-9.0,2072.0,2116.0,524.0,219.6,1.23,0.8,424.0,104.0,4.0
4531,eew,#4421,https://tracker.gg/valorant/profile/riot/eew%234421/overview,5011,Immortal,25,148.1,1.12,0.407,0.6779999999999999,40.0,0.713,8.0,1013.0,906.0,338.0,224.5,1.49,0.8,151.0,58.0,1.0
4532,shibe,#paper,https://tracker.gg/valorant/profile/riot/shibe%23paper/overview,5012,Immortal,25,148.5,1.09,0.322,0.491,57.0,0.693,14.0,1910.0,1748.0,625.0,223.5,1.45,0.8,222.0,75.0,2.0
4533,TZ Phantom,#9908,https://tracker.gg/valorant/profile/riot/TZ%20Phantom%239908/overview,5013,Immortal,25,155.3,1.1,0.23,0.5670000000000001,97.0,0.731,15.0,2818.0,2569.0,799.0,228.1,1.41,0.8,239.0,151.0,6.0
4534,lexiscool,#2420,https://tracker.gg/valorant/profile/riot/lexiscool%232420/overview,5014,Immortal,25,155.2,1.15,0.307,0.579,70.0,0.754,16.0,2181.0,1890.0,757.0,233.9,1.55,0.8,209.0,109.0,2.0
4535,pinktape,#lir,https://tracker.gg/valorant/profile/riot/pinktape%23lir/overview,5015,Immortal,25,153.7,1.14,0.2339999999999999,0.524,133.0,0.7390000000000001,12.0,4404.0,3878.0,1132.0,234.3,1.43,0.8,567.0,183.0,7.0
4536,fpsmuz,#twitt,https://tracker.gg/valorant/profile/riot/fpsmuz%23twitt/overview,5016,Immortal,25,142.2,1.04,0.375,0.547,82.0,0.721,2.0,2331.0,2250.0,773.0,212.6,1.38,0.8,249.0,113.0,3.0
4537,Diaspã,#Chxse,https://tracker.gg/valorant/profile/riot/Diasp%E3%83%83%23Chxse/overview,5017,Immortal,25,144.3,1.05,0.369,0.512,88.0,0.71,3.0,2815.0,2675.0,737.0,220.6,1.33,0.8,359.0,140.0,3.0
4538,GrimToaster,#Toast,https://tracker.gg/valorant/profile/riot/GrimToaster%23Toast/overview,5018,Immortal,25,176.5,1.31,0.198,0.594,60.0,0.75,30.0,2118.0,1614.0,604.0,278.1,1.69,1.0,352.0,92.0,10.0
4539,WhosVaizo,#4250,https://tracker.gg/valorant/profile/riot/WhosVaizo%234250/overview,5019,Immortal,25,147.3,1.11,0.292,0.494,117.0,0.738,13.0,3895.0,3513.0,1516.0,220.8,1.54,0.8,423.0,209.0,3.0
4540,randy8,#0000,https://tracker.gg/valorant/profile/riot/randy8%230000/overview,5020,Immortal,25,145.8,1.08,0.18,0.637,58.0,0.747,7.0,1498.0,1386.0,571.0,220.8,1.49,0.8,177.0,73.0,3.0
4541,CC dreay,#IQD,https://tracker.gg/valorant/profile/riot/CC%20dreay%23IQD/overview,5021,Immortal,25,149.9,1.11,0.208,0.551,76.0,0.752,18.0,2190.0,1971.0,878.0,223.1,1.56,0.8,231.0,116.0,2.0
4542,Melon,#allen,https://tracker.gg/valorant/profile/riot/Melon%23allen/overview,5022,Immortal,25,156.9,1.2,0.31,0.54,67.0,0.743,27.0,2195.0,1829.0,757.0,235.5,1.61,0.8,262.0,106.0,2.0
4543,ELiauk,#0620,https://tracker.gg/valorant/profile/riot/ELiauk%230620/overview,5023,Immortal,25,146.4,1.05,0.262,0.55,127.0,0.696,6.0,3689.0,3530.0,1140.0,221.9,1.37,0.8,664.0,193.0,6.0
4544,Jadenada,#8605,https://tracker.gg/valorant/profile/riot/Jadenada%238605/overview,5024,Immortal,25,175.0,1.26,0.301,0.638,134.0,0.727,32.0,4032.0,3197.0,975.0,267.3,1.57,0.9,748.0,206.0,14.0
4545,Jettas,#001,https://tracker.gg/valorant/profile/riot/Jettas%23001/overview,5026,Immortal,25,142.4,1.08,0.391,0.6709999999999999,51.0,0.7,6.0,1183.0,1099.0,270.0,215.1,1.32,0.8,180.0,82.0,3.0
4546,ELOFARMER3000,#Crytx,https://tracker.gg/valorant/profile/riot/ELOFARMER3000%23Crytx/overview,5027,Immortal,25,150.5,1.16,0.304,0.508,134.0,0.733,9.0,4674.0,4030.0,1072.0,229.7,1.43,0.8,524.0,205.0,7.0
4547,Lynx,#0074,https://tracker.gg/valorant/profile/riot/Lynx%230074/overview,5028,Immortal,25,152.6,1.01,0.312,0.492,213.0,0.6920000000000001,6.0,7383.0,7300.0,1671.0,231.0,1.24,0.8,1375.0,296.0,14.0
4548,valorant player,#new,https://tracker.gg/valorant/profile/riot/valorant%20player%23new/overview,5029,Immortal,24,175.0,1.2,0.341,0.5,24.0,0.743,31.0,920.0,766.0,237.0,265.2,1.51,0.9,163.0,34.0,5.0
4549,Don,#YAMA,https://tracker.gg/valorant/profile/riot/Don%23YAMA/overview,5030,Immortal,24,141.3,1.09,0.362,0.462,24.0,0.745,9.0,814.0,747.0,324.0,216.9,1.52,0.8,87.0,34.0,0.0
4550,JaydeL,#w0of,https://tracker.gg/valorant/profile/riot/JaydeL%23w0of/overview,5031,Immortal,24,141.4,0.94,0.2789999999999999,0.456,47.0,0.711,-1.0,1515.0,1605.0,643.0,209.6,1.34,0.7,185.0,67.0,2.0
4551,akkhari,#08514,https://tracker.gg/valorant/profile/riot/akkhari%2308514/overview,5032,Immortal,24,149.3,1.1,0.284,0.5,35.0,0.723,11.0,1225.0,1118.0,305.0,225.7,1.37,0.8,163.0,65.0,4.0
4552,burrito,#moni,https://tracker.gg/valorant/profile/riot/burrito%23moni/overview,5033,Immortal,24,186.8,1.44,0.3339999999999999,0.625,25.0,0.745,48.0,861.0,600.0,153.0,298.6,1.69,1.0,156.0,24.0,2.0
4553,nosh,#32821,https://tracker.gg/valorant/profile/riot/nosh%2332821/overview,5034,Immortal,24,164.0,1.13,0.42,0.521,37.0,0.693,11.0,1352.0,1195.0,233.0,250.6,1.33,0.9,217.0,57.0,6.0
4554,Acro,#NA2,https://tracker.gg/valorant/profile/riot/Acro%23NA2/overview,5035,Immortal,24,152.8,1.23,0.206,0.552,32.0,0.764,22.0,972.0,793.0,410.0,233.8,1.74,0.8,104.0,60.0,2.0
4555,im so kawaii,#luke,https://tracker.gg/valorant/profile/riot/im%20so%20kawaii%23luke/overview,5036,Immortal,24,140.0,1.04,0.316,0.477,31.0,0.71,1.0,1028.0,986.0,359.0,212.5,1.41,0.8,132.0,52.0,6.0
4556,Clood,#clewd,https://tracker.gg/valorant/profile/riot/Clood%23clewd/overview,5037,Immortal,24,158.1,1.21,0.32,0.54,27.0,0.7390000000000001,22.0,882.0,731.0,281.0,235.1,1.59,0.8,95.0,41.0,2.0
4557,I DONT CARE,#0CARE,https://tracker.gg/valorant/profile/riot/I%20DONT%20CARE%230CARE/overview,5039,Immortal,24,151.2,1.04,0.223,0.46,139.0,0.7020000000000001,10.0,4856.0,4673.0,1233.0,224.8,1.3,0.8,882.0,201.0,6.0
4558,NicoPz,#1111,https://tracker.gg/valorant/profile/riot/NicoPz%231111/overview,5041,Immortal,24,142.4,1.0,0.288,0.483,85.0,0.6859999999999999,-2.0,2751.0,2755.0,762.0,217.6,1.28,0.7,524.0,144.0,4.0
4559,groovygorilla32,#g59,https://tracker.gg/valorant/profile/riot/groovygorilla32%23g59/overview,5042,Immortal,24,144.6,0.97,0.331,0.455,61.0,0.6890000000000001,3.0,2073.0,2131.0,588.0,213.6,1.25,0.7,386.0,121.0,8.0
4560,a a,#4or,https://tracker.gg/valorant/profile/riot/a%20a%234or/overview,5044,Immortal,24,142.6,1.07,0.357,0.519,83.0,0.7190000000000001,10.0,2578.0,2405.0,924.0,213.1,1.46,0.8,285.0,109.0,4.0
4561,AreJaye,#TopG,https://tracker.gg/valorant/profile/riot/AreJaye%23TopG/overview,5045,Immortal,24,158.6,1.12,0.308,0.532,50.0,0.7290000000000001,14.0,1648.0,1476.0,417.0,238.8,1.4,0.8,270.0,75.0,3.0
4562,Black Ranger,#toe,https://tracker.gg/valorant/profile/riot/Black%20Ranger%23toe/overview,5046,Immortal,24,164.7,1.24,0.32,0.539,62.0,0.7609999999999999,27.0,2160.0,1735.0,872.0,252.6,1.75,0.9,287.0,122.0,9.0
4563,womp womp,#xdd,https://tracker.gg/valorant/profile/riot/womp%20womp%23xdd/overview,5048,Immortal,24,205.6,1.68,0.236,0.77,47.0,0.7959999999999999,76.0,1364.0,813.0,455.0,322.3,2.24,1.1,247.0,72.0,1.0
